question_id,answer,word_count,code_present,ext_ref_present,img_present,high_interaction,very_high_interaction
171687,t,43,f,t,f,f,f
171701,t,72,f,t,f,f,f
171711,t,121,f,t,t,f,f
171720,t,23,f,t,f,f,f
171801,t,253,f,f,f,f,f
171813,t,91,f,t,f,f,f
171820,t,119,t,t,f,f,f
171834,t,42,f,f,f,f,f
171839,t,88,f,t,f,f,f
171927,t,193,f,f,f,f,f
171980,t,115,t,f,f,f,f
172042,f,34,f,f,f,f,f
172066,t,134,f,t,f,f,f
172103,t,42,t,t,f,f,f
172112,f,717,t,t,f,t,f
172151,t,40,f,t,t,f,f
172174,t,57,f,t,f,f,f
172187,f,76,f,f,f,f,f
172193,t,210,f,f,f,f,f
172200,t,470,t,f,f,f,f
172222,t,86,f,f,f,f,f
172244,t,186,f,t,f,f,f
172269,t,20,t,f,f,f,f
172277,t,37,t,t,f,f,f
172282,f,109,f,t,f,f,f
172282,f,109,f,t,f,f,f
172292,t,123,f,f,f,f,f
172296,t,33,f,t,t,f,f
172307,t,323,f,t,t,f,f
172308,t,46,f,f,f,f,f
172329,t,35,f,f,f,f,f
172345,t,139,t,f,f,f,f
172390,f,106,f,f,f,f,f
172390,f,106,f,f,f,f,f
172455,t,35,f,t,f,f,f
172477,f,30,f,f,f,f,f
172480,f,51,f,f,f,f,f
172559,t,194,t,t,t,f,f
172642,t,33,f,f,f,f,f
172655,f,6,f,f,f,f,f
172707,f,78,f,t,f,f,f
172710,t,74,f,t,f,f,f
172737,t,19,f,t,f,f,f
172740,t,86,t,t,f,f,f
172748,f,138,f,f,f,f,f
172748,f,138,f,f,f,f,f
172772,f,172,t,t,f,f,f
172772,f,172,t,t,f,f,f
172784,t,40,t,t,t,f,f
172800,t,162,f,f,f,f,f
172851,f,205,f,t,f,t,f
172887,t,142,t,f,f,f,f
172923,t,17,t,t,f,f,f
172929,t,206,t,f,f,f,f
173069,f,117,t,f,f,f,f
173095,t,355,t,t,f,f,f
173150,t,55,f,t,f,f,f
173195,t,143,f,f,f,f,f
173261,f,31,f,f,f,f,f
173269,f,120,t,f,f,f,f
173270,t,86,t,f,f,f,f
173314,t,58,t,t,f,f,f
173326,t,114,f,f,f,f,f
173344,t,23,t,f,f,f,f
173414,t,147,t,f,f,f,f
173425,t,137,t,t,t,f,f
173478,t,22,f,f,f,f,f
173483,t,100,f,t,f,f,f
173514,t,39,f,t,f,f,f
173538,t,71,t,t,t,f,f
173597,t,48,f,t,f,f,f
173616,t,171,t,f,f,f,f
173628,t,161,f,f,f,f,f
173669,t,57,f,t,f,f,f
173672,t,149,t,t,f,f,f
173688,t,313,t,f,f,f,f
173712,t,82,f,f,f,f,f
173717,t,16,f,t,f,f,f
173791,t,18,f,f,f,f,f
173794,t,526,t,f,f,f,f
173810,f,10,f,f,f,f,f
173821,t,40,f,t,f,f,f
173826,f,120,t,f,f,f,f
173826,f,120,t,f,f,f,f
173841,t,61,f,t,f,f,f
173851,f,51,f,f,f,f,f
173853,t,32,t,t,f,f,f
173868,f,238,f,t,t,f,f
173875,t,87,t,t,f,f,f
173889,t,82,t,t,f,f,f
173916,f,184,t,f,f,t,f
173916,f,184,t,f,f,t,f
173916,f,184,t,f,f,t,f
173953,t,99,f,t,t,f,f
174084,t,58,t,f,f,f,f
174122,t,65,f,f,f,f,f
174160,f,384,t,t,t,f,f
174160,f,384,t,t,t,f,f
174225,f,98,f,f,f,f,f
174225,f,98,f,f,f,f,f
174225,f,98,f,f,f,f,f
174225,f,98,f,f,f,f,f
174225,f,98,f,f,f,f,f
174226,f,92,t,f,f,f,f
174278,t,155,t,t,t,f,f
174279,t,106,f,t,t,f,f
174329,t,89,f,f,f,f,f
174348,t,42,t,t,f,f,f
174365,f,30,f,t,f,f,f
174373,t,17,t,f,f,f,f
174383,t,118,t,f,f,f,f
174472,f,158,t,t,t,f,f
174512,t,141,f,t,f,f,f
174516,t,128,f,t,f,f,f
174557,t,141,f,t,f,t,f
174569,f,91,f,t,f,f,f
174569,f,91,f,t,f,f,f
174627,t,67,t,t,f,f,f
174636,t,184,f,t,f,f,f
174685,t,58,f,t,f,f,f
174687,t,65,f,t,f,f,f
174710,t,22,f,t,f,f,f
174728,t,47,f,t,f,f,f
174736,f,43,f,f,f,f,f
174736,f,43,f,f,f,f,f
174736,f,43,f,f,f,f,f
174738,t,12,f,t,f,f,f
174744,t,68,f,t,f,f,f
174782,f,127,t,f,f,t,f
174782,f,127,t,f,f,t,f
174826,t,68,t,t,f,f,f
174828,t,202,t,f,f,f,f
174830,t,28,f,f,f,f,f
174904,t,61,f,f,f,f,f
174980,f,45,f,f,f,f,f
174980,f,45,f,f,f,f,f
174980,f,45,f,f,f,f,f
174980,f,45,f,f,f,f,f
175003,f,,f,f,f,f,f
175005,f,,f,f,f,f,f
175011,t,42,t,f,f,f,f
175015,t,12,f,f,f,f,f
175022,t,599,t,t,t,f,f
175026,f,47,f,f,f,f,f
175039,t,22,f,f,f,f,f
175118,t,46,f,f,f,f,f
175138,t,198,t,t,f,f,f
175142,t,36,f,f,f,f,f
175171,f,87,f,f,f,f,f
175182,t,35,f,t,f,f,f
175186,t,100,f,f,f,f,f
175188,t,145,f,t,t,f,f
175230,t,33,f,f,f,f,f
175245,f,197,t,f,f,f,f
175251,t,73,f,t,f,f,f
175253,t,70,f,f,f,f,f
175310,t,22,f,f,f,f,f
175317,t,111,f,t,t,f,f
175328,t,145,t,f,f,f,f
175344,t,71,t,t,f,f,f
175381,t,29,t,f,f,f,f
175397,t,154,t,t,t,f,f
175456,t,53,f,t,f,f,f
175462,f,35,f,f,f,f,f
175553,t,43,f,t,f,f,f
175588,t,93,t,f,f,f,f
175599,f,49,f,t,t,f,f
175599,f,49,f,t,t,f,f
175599,f,49,f,t,t,f,f
175619,t,53,f,t,f,f,f
175690,f,103,f,t,f,f,f
175710,t,119,t,f,f,f,f
175750,t,76,f,t,t,f,f
175753,t,13,t,f,f,f,f
175784,f,99,t,f,f,f,f
175789,t,61,t,f,f,f,f
175791,f,114,t,t,t,f,f
175831,f,44,f,f,f,f,f
175831,f,44,f,f,f,f,f
175831,f,44,f,f,f,f,f
175905,t,52,f,f,f,f,f
175958,f,74,f,f,f,f,f
176012,t,130,f,f,f,f,f
176076,t,165,t,t,f,f,f
176103,t,19,t,f,f,f,f
176109,f,239,t,t,f,t,f
176132,t,79,f,f,f,f,f
176148,t,52,f,f,f,f,f
176157,t,23,f,f,f,f,f
176183,t,68,t,t,t,f,f
176191,t,21,f,f,f,f,f
176224,t,58,f,t,f,f,f
176253,t,48,f,t,f,f,f
176304,f,,f,f,f,f,f
176309,f,,f,f,f,f,f
176323,f,,f,f,f,f,f
176326,f,8,f,f,f,f,f
176341,t,106,f,f,f,f,f
176346,f,50,f,f,f,f,f
176386,f,120,t,t,f,f,f
176392,t,14,t,t,f,f,f
176393,t,137,f,t,f,f,f
176395,t,117,f,t,f,f,f
176416,t,57,f,t,t,f,f
176421,t,37,f,t,t,f,f
176422,f,111,t,f,f,f,f
176434,t,27,f,f,f,f,f
176456,t,71,f,t,f,f,f
176481,t,26,f,f,f,f,f
176485,t,59,f,t,f,f,f
176499,t,142,t,t,f,f,f
176519,t,76,t,f,f,f,f
176525,f,38,f,f,f,f,f
176536,t,103,f,f,f,f,f
176540,t,76,f,t,t,f,f
176561,t,18,f,f,f,f,f
176587,t,228,f,f,f,f,f
176664,t,97,f,t,f,f,f
176679,f,100,f,t,t,f,f
176702,t,118,f,t,f,f,f
176723,t,103,t,t,f,f,f
176744,f,290,f,t,t,f,f
176744,f,290,f,t,t,f,f
176747,t,134,f,t,f,f,f
176759,t,52,f,t,f,f,f
176823,t,398,t,t,f,f,f
176825,f,20,f,f,f,f,f
176825,f,20,f,f,f,f,f
176825,f,20,f,f,f,f,f
176825,f,20,f,f,f,f,f
176825,f,20,f,f,f,f,f
176842,t,126,f,f,f,f,f
176848,t,79,f,t,t,f,f
176850,t,61,t,f,f,f,f
176899,t,47,t,t,f,f,f
176909,t,117,t,t,f,f,f
176943,t,15,f,t,f,f,f
176946,t,69,t,f,f,f,f
176958,t,63,t,t,f,f,f
177001,t,79,t,f,f,f,f
177069,t,65,f,t,f,f,f
177099,t,48,f,t,f,f,f
177117,t,34,f,t,f,f,f
177205,t,78,t,f,f,f,f
177224,f,78,t,t,f,f,f
177234,f,153,f,f,f,f,f
177284,t,203,t,f,f,f,f
177295,t,108,t,f,f,f,f
177345,t,35,f,f,f,f,f
177352,f,3,f,t,f,f,f
177376,t,75,t,f,f,f,f
177380,t,125,t,t,f,f,f
177387,t,118,f,t,t,f,f
177403,f,131,f,f,f,f,f
177403,f,131,f,f,f,f,f
177403,f,131,f,f,f,f,f
177403,f,131,f,f,f,f,f
177419,t,75,t,t,f,f,f
177439,t,84,f,f,f,f,f
177449,f,45,f,f,f,f,f
177460,t,24,t,t,f,f,f
177478,t,229,f,t,f,f,f
177481,f,39,f,f,f,f,f
177482,t,23,t,f,f,f,f
177511,t,56,f,t,f,f,f
177516,t,13,t,f,f,f,f
177569,f,60,f,t,f,f,f
177573,t,97,f,f,f,f,f
177600,t,197,t,f,f,f,f
177606,t,110,f,t,t,f,f
177616,t,42,t,f,f,f,f
177618,t,194,f,f,f,f,f
177663,t,195,f,t,t,f,f
177676,t,115,f,f,f,f,f
177715,t,80,t,f,f,f,f
177716,t,80,f,t,f,f,f
177735,f,116,f,f,f,f,f
177765,t,43,f,f,f,f,f
177766,t,69,f,t,f,f,f
177783,t,31,f,t,f,f,f
177848,t,76,f,t,t,f,f
177857,t,58,t,t,f,f,f
177880,f,80,f,t,t,f,f
177880,f,80,f,t,t,f,f
177888,t,167,t,t,f,f,f
177922,t,43,f,t,f,f,f
177935,t,23,t,f,f,f,f
177953,t,126,f,t,f,f,f
177977,t,50,f,f,f,f,f
178041,t,28,f,t,f,f,f
178060,f,136,t,f,f,f,f
178090,t,80,f,t,t,f,f
178119,t,121,f,t,f,f,f
178134,t,43,t,f,f,f,f
178135,t,45,f,t,t,f,f
178151,t,96,f,t,f,f,f
178153,f,285,f,t,t,f,f
178183,f,25,f,f,f,f,f
178183,f,25,f,f,f,f,f
178183,f,25,f,f,f,f,f
178217,t,32,t,f,f,f,f
178241,t,350,t,t,t,f,f
178245,f,49,f,f,f,f,f
178248,t,108,t,t,f,f,f
178294,t,64,f,f,f,f,f
178313,t,150,f,f,f,f,f
178314,t,129,t,f,f,f,f
178359,t,77,t,f,f,f,f
178365,t,25,f,t,f,f,f
178408,t,306,f,t,f,f,f
178417,t,116,f,f,f,f,f
178442,t,66,f,t,f,f,f
178494,t,384,t,t,f,f,f
178570,f,8,f,f,f,f,f
178578,t,182,t,f,f,f,f
178588,f,76,f,t,f,f,f
178601,t,64,f,t,f,f,f
178630,t,73,t,t,f,f,f
178668,t,62,t,t,f,f,f
178687,f,66,f,t,t,f,f
178696,f,45,f,t,t,f,f
178714,t,439,t,t,t,t,f
178776,f,113,t,f,f,f,f
178828,t,458,t,f,f,f,f
178836,t,93,f,t,f,f,f
178846,t,16,t,f,f,f,f
178860,f,442,t,f,f,f,f
178880,f,13,f,f,f,f,f
178951,f,83,f,f,f,f,f
178951,f,83,f,f,f,f,f
178959,t,59,t,t,f,f,f
178976,t,37,f,t,f,f,f
179022,f,16,f,f,f,f,f
179024,f,37,f,f,f,f,f
179057,f,26,f,t,f,f,f
179065,t,48,t,f,f,f,f
179088,t,19,t,t,f,f,f
179101,t,221,t,t,f,f,f
179108,t,21,f,t,f,f,f
179153,t,203,t,f,f,f,f
179157,t,88,t,t,f,f,f
179190,t,78,t,f,f,f,f
179242,f,178,t,f,f,f,f
179262,t,100,t,f,f,f,f
179284,f,178,t,t,f,t,f
179290,t,45,f,t,f,f,f
179328,f,185,f,t,f,f,f
179347,f,131,t,t,f,f,f
179370,t,367,f,f,f,f,f
179419,t,76,f,t,f,f,f
179516,f,,f,f,f,f,f
179563,t,76,t,f,f,f,f
179588,t,60,f,f,f,f,f
179647,t,207,t,f,f,f,f
179663,t,160,t,f,f,f,f
179664,t,150,t,t,f,f,f
179676,f,13,f,t,f,f,f
179677,f,16,f,f,f,f,f
179688,t,68,f,f,f,f,f
179712,t,103,t,t,f,f,f
179731,t,62,f,f,f,f,f
179793,t,83,f,f,f,f,f
179802,t,268,f,t,f,f,f
179856,t,73,f,t,t,f,f
179857,t,72,t,t,t,f,f
179862,t,122,t,f,f,f,f
179867,t,28,f,t,f,f,f
179870,t,14,t,f,f,f,f
179895,t,10,f,f,f,f,f
179914,t,556,f,t,f,f,f
179916,t,33,t,f,f,f,f
179923,t,128,t,t,f,f,f
179986,t,32,t,f,f,f,f
180005,t,92,t,t,f,f,f
180034,t,93,f,t,f,f,f
180041,t,249,t,f,f,f,t
180047,t,33,f,f,f,f,f
180084,t,125,f,f,f,f,f
180114,t,63,f,f,f,f,f
180214,t,275,t,f,f,f,f
180246,f,77,f,f,f,f,f
180263,f,79,f,t,t,f,f
180341,t,73,f,t,t,f,f
180345,f,553,t,f,t,f,f
180373,t,24,f,f,f,f,f
180405,t,40,t,f,f,f,f
180428,t,99,t,t,f,f,f
180501,t,53,t,f,f,f,f
180534,f,84,t,f,f,f,f
180567,t,21,t,t,f,f,f
180634,t,126,t,t,f,f,f
180677,t,27,f,t,f,f,f
180682,f,165,t,f,f,f,f
180682,f,165,t,f,f,f,f
180682,f,165,t,f,f,f,f
180733,t,120,t,t,f,f,f
180734,f,93,f,f,f,f,f
180769,t,61,t,f,f,f,f
180799,t,69,f,t,t,f,f
180807,t,42,f,f,f,f,f
180824,f,93,f,t,t,f,f
180829,t,76,f,t,f,f,f
180838,t,117,t,t,t,f,f
180871,t,226,t,t,f,f,f
180876,t,99,f,t,f,f,f
180883,t,24,f,f,f,f,f
180889,f,89,f,f,f,f,f
180916,t,205,t,f,f,f,f
180923,t,205,t,t,f,f,f
180932,t,116,t,f,f,f,f
180945,t,165,t,t,f,f,f
180950,f,222,t,f,f,t,f
180973,f,45,t,f,f,f,f
181001,t,93,f,t,f,f,f
181026,f,85,f,f,f,f,f
181029,f,108,t,f,f,f,f
181033,t,22,f,t,f,f,f
181055,t,208,f,t,f,f,f
181083,f,72,f,t,t,f,f
181157,t,134,t,f,f,f,f
181168,t,40,t,t,f,f,f
181244,t,36,f,t,f,f,f
181265,t,16,f,t,f,f,f
181266,t,78,f,f,f,f,f
181282,t,24,t,t,f,f,f
181283,t,36,f,f,f,f,f
181288,t,281,t,t,t,t,f
181347,t,36,f,f,f,f,f
181366,t,144,f,t,t,f,f
181371,t,21,t,f,f,f,f
181383,t,516,t,t,f,f,f
181427,t,11,f,f,f,f,f
181448,t,47,f,t,f,f,f
181451,t,27,t,f,f,f,f
181452,t,81,f,f,f,f,f
181473,t,80,t,f,f,f,f
181484,t,61,t,f,f,f,f
181508,t,75,f,t,t,f,f
181552,f,78,t,t,f,f,f
181552,f,78,t,t,f,f,f
181552,f,78,t,t,f,f,f
181558,t,45,f,t,f,t,f
181589,t,66,t,f,f,f,f
181615,t,46,f,f,f,f,f
181628,t,32,f,f,f,f,f
181645,t,94,t,t,t,f,f
181671,t,76,f,t,f,f,f
181690,t,50,f,t,t,f,f
181706,f,191,f,t,t,t,f
181706,f,191,f,t,t,t,f
181706,f,191,f,t,t,t,f
181706,f,191,f,t,t,t,f
181712,f,67,t,f,f,f,f
181712,f,67,t,f,f,f,f
181712,f,67,t,f,f,f,f
181712,f,67,t,f,f,f,f
181712,f,67,t,f,f,f,f
181749,t,128,f,f,f,f,f
181771,t,86,f,t,f,f,f
181772,t,36,f,t,f,f,f
181826,t,44,t,f,f,f,f
181827,t,89,t,f,f,f,f
181845,t,217,t,f,f,f,f
181857,t,26,f,f,f,f,f
181870,f,44,t,f,f,f,f
181898,t,61,t,f,f,f,f
181915,t,20,f,f,f,f,f
181949,t,27,f,t,f,f,f
181970,t,61,f,t,f,f,f
182010,t,121,t,f,f,f,f
182014,t,79,t,t,t,f,f
182046,t,150,f,t,f,f,f
182047,t,50,t,f,f,f,f
182086,t,60,f,t,f,f,f
182129,t,30,f,t,f,f,f
182138,t,52,t,f,f,f,f
182173,f,75,t,f,f,f,f
182173,f,75,t,f,f,f,f
182184,t,24,f,t,f,f,f
182217,t,39,f,t,f,f,f
182230,t,29,f,t,f,f,f
182270,t,35,f,f,f,f,f
182358,t,26,f,f,f,f,f
182359,f,15,f,t,f,f,f
182359,f,15,f,t,f,f,f
182359,f,15,f,t,f,f,f
182380,t,83,f,t,f,f,f
182408,t,22,t,f,f,f,f
182411,f,26,f,f,f,f,f
182411,f,26,f,f,f,f,f
182420,t,365,f,t,t,f,f
182443,t,38,t,f,f,f,f
182479,t,115,f,f,f,f,f
182498,t,36,f,f,f,f,f
182530,f,233,f,t,f,f,f
182530,f,233,f,t,f,f,f
182530,f,233,f,t,f,f,f
182530,f,233,f,t,f,f,f
182537,t,88,f,t,f,f,f
182543,t,146,f,t,t,f,f
182558,t,131,f,t,f,f,f
182569,t,107,f,f,f,f,f
182571,t,103,t,f,f,f,f
182600,t,53,f,t,f,f,f
182618,t,171,f,t,t,f,f
182621,t,48,t,f,f,f,f
182624,t,139,t,t,f,f,f
182634,t,42,t,f,f,f,f
182676,t,37,t,t,f,f,f
182690,t,24,f,f,f,f,f
182746,t,226,t,t,t,f,f
182844,t,57,f,t,f,f,f
182909,t,136,f,f,f,f,f
182934,t,53,t,t,f,f,f
182957,f,188,t,t,f,f,f
182957,f,188,t,t,f,f,f
182957,f,188,t,t,f,f,f
182957,f,188,t,t,f,f,f
182966,f,140,f,f,f,f,f
183023,t,63,f,t,f,f,f
183075,t,58,f,t,f,f,f
183091,t,210,f,t,f,f,f
183163,t,89,t,t,f,f,f
183171,f,121,f,t,f,f,f
183186,t,126,f,f,f,f,f
183227,f,105,f,t,f,f,f
183244,t,11,t,t,f,f,f
183277,t,33,f,f,f,f,f
183291,f,309,f,t,t,t,f
183305,t,31,f,t,t,f,f
183313,t,41,f,f,f,f,f
183315,t,175,f,f,f,f,f
183325,t,179,t,f,f,f,f
183342,t,146,t,t,t,f,f
183423,f,204,t,t,f,f,f
183423,f,204,t,t,f,f,f
183430,f,116,f,t,f,f,f
183436,t,24,f,f,f,f,f
183458,t,59,f,t,f,f,f
183486,t,129,f,f,f,f,f
183519,t,138,t,f,f,f,f
183526,t,35,t,f,f,f,f
183562,t,7,t,f,f,f,f
183654,f,11,f,t,f,f,f
183681,t,47,f,t,f,f,f
183704,f,55,f,f,f,f,f
183714,t,159,t,t,f,f,f
183723,f,342,f,t,t,f,f
183723,f,342,f,t,t,f,f
183732,t,21,f,f,f,f,f
183738,t,110,t,t,t,f,f
183775,f,19,f,t,f,f,f
183781,t,180,t,t,t,f,f
183811,t,19,f,t,f,f,f
183829,f,80,f,f,f,f,f
183858,t,107,t,t,t,f,f
183861,f,89,f,t,t,f,f
183867,t,102,t,t,f,f,f
183884,t,38,f,f,f,f,f
183886,t,37,t,t,t,f,f
183911,t,26,f,t,t,f,f
184001,f,170,t,f,f,f,f
184022,t,47,t,f,f,f,f
184088,f,66,t,t,t,f,f
184096,t,252,t,t,t,f,f
184126,f,,f,f,f,f,f
184159,t,34,f,t,f,f,f
184207,f,16,f,f,f,f,f
184232,f,,f,f,f,f,f
184241,t,50,f,t,t,f,f
184244,f,29,f,f,f,f,f
184247,f,5,f,f,f,f,f
184250,t,46,f,t,f,f,f
184258,f,3,f,f,f,f,f
184280,f,41,f,t,t,t,f
184312,t,28,t,t,f,f,f
184379,f,,f,f,f,f,f
184382,f,12,f,f,f,f,f
184413,t,28,t,t,f,f,f
184421,t,32,f,f,f,f,f
184422,f,150,f,t,t,f,f
184438,t,114,f,t,f,f,f
184452,f,22,f,f,f,f,f
184464,f,9,f,f,f,f,f
184468,t,32,f,f,f,f,f
184472,t,254,t,t,f,f,f
184475,t,75,f,f,f,f,f
184513,t,148,t,f,f,f,f
184559,f,,f,f,f,f,f
184576,f,39,t,f,f,f,f
184601,t,56,t,f,f,f,f
184611,t,167,t,f,f,f,f
184615,t,83,t,f,f,f,f
184621,f,,f,f,f,f,f
184624,f,35,f,f,f,f,f
184649,t,14,f,t,f,f,f
184683,t,240,f,t,f,f,f
184717,f,,f,f,f,f,f
184718,f,23,f,f,f,f,f
184808,t,59,f,f,f,f,f
184812,t,175,f,t,f,f,f
184820,t,38,t,f,f,f,f
184882,t,132,t,t,t,f,f
184924,t,378,t,f,f,f,f
184946,f,23,f,f,f,f,f
184946,f,23,f,f,f,f,f
184946,f,23,f,f,f,f,f
184978,f,538,t,f,f,f,f
184995,f,62,f,t,f,f,f
185010,f,,f,f,f,f,f
185036,t,29,f,t,f,f,f
185040,f,96,f,f,f,f,t
185040,f,96,f,f,f,f,t
185040,f,96,f,f,f,f,t
185055,f,,f,f,f,f,f
185056,f,11,f,f,f,f,f
185060,t,16,f,f,f,f,f
185064,f,31,f,f,f,f,f
185086,t,29,f,t,f,f,f
185101,f,,f,f,f,f,f
185102,f,12,f,f,f,f,f
185104,f,6,f,f,f,f,f
185119,t,545,t,t,f,f,f
185130,t,130,f,t,f,f,f
185139,t,25,f,t,f,f,f
185143,f,83,f,t,t,f,f
185143,f,83,f,t,t,f,f
185214,f,236,f,t,t,f,f
185259,t,32,t,t,f,f,f
185337,t,32,f,f,f,f,f
185339,t,125,f,t,f,f,f
185344,t,77,f,t,t,f,f
185349,t,98,t,f,f,f,f
185390,f,41,f,f,f,f,f
185392,f,16,f,f,f,f,f
185399,t,85,t,t,f,f,f
185418,f,250,f,f,f,f,f
185435,t,90,f,f,f,f,f
185446,t,52,t,f,f,f,f
185463,f,53,f,f,f,f,f
185474,f,,f,f,f,f,f
185511,f,12,f,f,f,f,f
185524,f,5,f,f,f,f,f
185532,t,66,f,t,f,f,f
185564,t,66,f,t,f,f,f
185569,t,19,f,f,f,f,f
185579,t,147,f,f,f,f,f
185624,f,,f,f,f,f,f
185640,f,87,f,f,f,f,f
185640,f,87,f,f,f,f,f
185640,f,87,f,f,f,f,f
185640,f,87,f,f,f,f,f
185640,f,87,f,f,f,f,f
185646,t,48,f,t,f,f,f
185655,t,150,t,f,f,f,f
185668,t,69,f,t,f,f,f
185672,t,175,t,f,f,f,f
185683,t,38,f,t,f,f,f
185692,f,23,f,f,f,f,f
185694,f,21,f,t,f,f,f
185704,t,28,t,f,f,f,f
185713,f,,f,f,f,f,f
185729,f,127,t,t,f,f,f
185734,t,37,t,f,f,f,f
185778,f,,f,f,f,f,f
185779,f,14,f,f,f,f,f
185786,t,86,f,t,f,f,f
185792,f,19,f,f,f,f,f
185793,f,96,t,f,f,t,f
185793,f,96,t,f,f,t,f
185811,t,51,t,f,f,f,f
185829,f,,f,f,f,f,f
185869,t,36,f,t,f,f,f
185875,f,,f,f,f,f,f
185887,f,80,f,f,f,f,f
185931,f,39,f,t,t,f,f
185944,f,145,t,t,t,f,f
185976,t,617,t,f,f,f,f
185995,t,74,f,f,f,f,f
186046,t,65,t,f,f,f,f
186064,t,103,t,f,f,f,f
186079,f,45,f,f,f,f,f
186094,f,29,f,f,f,f,f
186107,t,200,f,f,f,f,f
186126,t,145,t,t,f,f,f
186161,f,47,f,t,f,f,f
186180,t,160,t,t,t,f,f
186188,f,,f,f,f,f,f
186192,f,12,f,f,f,f,f
186218,f,,f,f,f,f,f
186222,t,13,f,f,f,f,f
186226,f,,f,f,f,f,f
186229,t,110,f,t,f,f,f
186236,t,122,f,t,f,f,f
186312,t,39,f,t,f,f,f
186320,t,82,f,t,t,f,f
186327,t,78,t,t,t,f,f
186348,t,23,f,f,f,f,f
186402,f,43,f,f,f,f,f
186402,f,43,f,f,f,f,f
186442,t,29,t,f,f,f,f
186445,f,51,f,f,f,f,f
186448,f,9,f,f,f,f,f
186455,f,52,f,f,f,f,f
186480,t,50,f,f,f,f,f
186482,t,141,f,f,f,f,f
186519,t,120,f,f,f,f,f
186528,t,279,t,t,f,f,f
186551,f,114,f,f,f,f,f
186558,t,34,t,t,f,f,f
186574,f,13,f,f,f,f,f
186575,f,55,f,t,f,f,f
186589,f,,f,f,f,f,f
186634,f,,f,f,f,f,f
186635,f,26,f,f,f,f,f
186653,f,12,f,f,f,f,f
186655,f,17,f,f,f,f,f
186660,t,37,f,f,f,f,f
186679,f,,f,f,f,f,f
186686,f,8,f,f,f,f,f
186688,t,141,t,t,t,f,f
186693,f,11,f,f,f,f,f
186700,t,12,f,t,f,f,f
186713,t,39,t,t,f,f,f
186714,t,34,t,f,f,f,f
186723,f,181,f,f,f,f,f
186739,t,50,f,f,f,t,f
186747,f,13,f,f,f,f,f
186800,t,50,f,f,f,f,f
186823,t,31,t,f,f,f,f
186833,t,268,t,t,f,f,f
186835,f,,f,f,f,f,f
186836,f,26,f,f,f,f,f
186915,t,32,f,f,f,f,f
186923,t,42,f,t,t,f,f
186929,t,76,f,f,f,f,f
186971,f,,f,f,f,f,f
186972,f,49,f,f,f,f,f
186978,f,10,f,f,f,f,f
186980,f,59,f,f,f,f,f
186986,f,,f,f,f,f,f
187010,t,113,f,t,t,f,f
187083,t,58,f,f,f,f,f
187085,t,107,t,t,f,f,f
187088,t,126,f,f,f,f,f
187110,t,114,f,t,f,f,f
187112,t,21,f,t,t,f,f
187118,t,117,f,t,f,f,f
187149,f,174,t,f,f,f,f
187152,f,6,f,f,f,f,f
187230,t,30,f,f,f,f,f
187246,f,239,f,f,f,f,f
187308,f,,f,f,f,f,f
187317,t,59,f,t,f,f,f
187321,t,28,t,t,f,f,f
187336,t,46,f,t,f,f,f
187347,t,15,f,f,f,f,f
187362,t,76,t,t,t,f,f
187381,t,82,f,f,f,f,f
187406,f,158,t,t,t,f,t
187407,t,48,t,f,f,f,f
187420,t,84,t,t,f,f,f
187425,f,9,f,f,f,f,f
187458,t,29,t,t,f,f,f
187460,t,53,t,t,t,f,f
187475,f,66,f,f,f,f,f
187475,f,66,f,f,f,f,f
187475,f,66,f,f,f,f,f
187475,f,66,f,f,f,f,f
187507,f,111,f,t,f,f,f
187515,t,137,t,f,f,f,f
187522,f,148,t,f,f,f,f
187535,t,39,f,f,f,f,f
187542,f,20,f,f,f,f,f
187543,t,82,f,t,t,f,f
187548,t,86,f,t,f,f,f
187561,t,58,t,f,f,f,f
187563,t,51,t,t,f,f,f
187584,f,166,t,f,f,f,f
187584,f,166,t,f,f,f,f
187589,f,19,f,f,f,f,f
187593,f,,f,f,f,f,f
187600,f,19,f,f,f,f,f
187601,f,,f,f,f,f,f
187634,f,9,f,f,f,f,f
187636,f,17,f,f,f,f,f
187644,t,47,f,t,f,f,f
187651,t,187,t,f,f,f,f
187703,f,373,t,t,t,f,f
187746,f,25,f,f,f,f,f
187752,f,154,t,f,f,f,f
187758,f,31,f,f,f,f,f
187758,f,31,f,f,f,f,f
187759,f,,f,f,f,f,f
187762,f,,f,f,f,f,f
187763,f,23,f,f,f,f,f
187778,t,37,f,t,f,f,f
187787,t,390,t,t,f,f,f
187799,t,9,f,f,f,f,f
187807,f,,f,f,f,f,f
187814,t,123,t,f,f,f,f
187828,t,210,t,t,f,f,f
187843,t,15,f,f,f,f,f
187847,f,32,f,f,f,f,f
187849,f,19,f,f,f,f,f
187850,f,,f,f,f,f,f
187856,f,,f,f,f,f,f
187893,f,51,t,f,f,f,f
187921,t,15,f,f,f,f,f
187945,f,23,f,f,f,f,f
187947,f,24,f,f,f,f,f
187958,t,163,f,t,t,f,f
187993,t,50,f,t,f,f,f
188056,f,9,f,f,f,f,f
188103,t,70,f,t,f,f,f
188196,t,30,f,f,f,f,f
188221,t,88,f,t,t,f,f
188231,t,35,f,t,t,f,f
188267,t,37,t,f,f,f,f
188275,t,110,t,f,f,f,f
188304,t,99,f,t,f,f,f
188308,t,121,t,t,f,f,f
188324,f,45,f,t,t,f,f
