chain_oid,user_id,start_date,creationdate,years_since_registration,question_count,answer_count,comment_count,edits_count
13964055,25070,2015-03-15 19:56:22,2013-12-18 19:24:09,1.24184211694571,13,800,790,1471
13964248,12681,2015-03-20 11:31:43,2012-11-12 05:51:17,2.35270249873161,49,1,80,179
13964270,39797,2015-03-20 16:37:48,2014-10-28 10:47:14,0.392447805682395,22,6,34,83
13964889,664,2015-04-10 19:46:12,2010-08-19 19:53:32,4.63834221207509,3,526,4345,4083
13964889,28864,2015-04-10 19:46:12,2014-04-05 02:21:34,1.01637106798579,15,7,45,79
13964890,5256,2018-10-04 06:19:22,2011-12-25 18:59:58,6.76978576864536,3,24,139,101
13964890,664,2018-10-04 06:19:22,2010-08-19 19:53:32,8.12995782597666,3,581,4909,4330
13965069,865,2015-04-17 15:28:03,2010-09-21 22:04:41,4.5663686580416,1,90,198,111
13965069,27285,2015-04-17 15:28:03,2014-02-24 10:36:15,1.14096613394216,18,23,65,92
13965074,16141,2015-04-17 18:41:53,2013-03-14 02:39:53,2.09361111111111,6,53,5,1278
13965076,2770,2015-04-17 21:11:23,2011-04-25 21:51:56,3.96636120624049,7,1,1,23
13965096,14251,2015-04-18 19:27:29,2013-01-15 11:49:12,2.25703630771182,8,57,171,132
13965096,187,2015-04-18 19:27:29,2010-07-23 18:53:58,4.73157061770675,51,1012,1863,8506
13965299,276,2015-04-27 04:21:11,2010-07-29 22:55:46,4.73760543505835,2,1154,3062,2602
13965299,7424,2015-04-27 04:21:11,2012-05-09 07:02:05,2.95448839421613,49,177,433,1285
13965418,664,2015-04-28 20:00:38,2010-08-19 19:53:32,4.6849450152207,3,528,4374,4100
13965505,25352,2017-05-14 21:23:37,2013-12-31 13:45:46,3.37004918188737,23,2,59,76
13965505,115,2017-05-14 21:23:37,2010-07-22 22:00:13,6.8067796803653,114,1937,7726,66190
13965527,28414,2015-05-07 15:48:38,2014-03-24 13:55:25,1.12144828132927,8,59,157,116
13965710,18546,2015-05-12 13:20:09,2013-05-27 08:46:58,1.94914989218671,23,1,37,105
13965710,187,2015-05-12 13:20:09,2010-07-23 18:53:58,4.79662515854896,53,1027,1884,8688
13965817,7771,2017-08-21 13:19:33,2012-05-25 01:13:29,5.24316222729579,35,94,255,308
13965839,98,2015-05-13 16:57:50,2010-07-22 20:40:10,4.80231671740233,26,637,1133,1347
13965887,371,2015-05-15 03:27:35,2010-07-30 23:34:39,4.78400481988838,3,6,9,23
13965887,638,2015-05-15 03:27:35,2010-08-17 11:48:58,4.73877210172501,5,142,108,251
13965990,10793,2015-05-19 13:22:36,2012-10-07 23:34:40,2.60842453069508,16,52,136,177
13966129,43404,2015-05-23 20:20:57,2014-12-29 13:12:27,0.398075532724505,14,8,31,60
13966341,30641,2015-06-01 08:52:10,2014-05-27 01:02:59,1.01527622399797,3,6,4,16
13966341,27285,2015-06-01 08:52:10,2014-02-24 10:36:15,1.26076087645865,18,24,72,94
13966389,24419,2015-06-02 12:18:14,2013-11-27 15:17:27,1.50719327118214,2,2,6,14
13966389,25814,2015-06-02 12:18:14,2014-01-15 10:55:21,1.37892481608321,44,227,697,1860
13966500,22166,2015-06-05 02:19:07,2013-09-20 09:28:45,1.69849765347539,1,27,44,41
13966700,15054,2015-06-12 13:55:01,2013-02-11 05:35:30,2.33382708650431,6,427,2442,620
13966700,9899,2015-06-12 13:55:01,2012-08-31 15:29:05,2.77379363267377,8,66,94,129
13966810,15054,2015-06-17 01:09:35,2013-02-11 05:35:30,2.34606941273465,6,431,2481,625
13966810,35876,2015-06-17 01:09:35,2014-08-15 18:01:12,0.825472571029934,7,1,10,23
13966986,429,2015-06-23 14:04:16,2010-08-02 16:47:43,4.88188080289193,3,100,757,452
13966986,5636,2015-06-23 14:04:16,2012-01-25 15:39:25,3.4100929414003,196,9,172,646
13967006,664,2018-05-27 07:18:50,2010-08-19 19:53:32,7.76500247336377,3,581,4903,4329
13967006,17399,2018-05-27 07:18:50,2013-04-22 08:08:47,5.09922003424658,9,20,28,59
13967141,50047,2015-06-29 10:01:12,2015-04-04 20:32:29,0.231675640537798,13,1,9,56
13967289,28687,2015-07-02 14:01:38,2014-04-01 05:01:06,1.25102841197362,1,19,26,35
13967292,8104,2015-07-02 12:28:16,2012-06-09 15:01:14,3.06477746067986,114,587,1179,2097
13967594,25814,2015-07-13 11:53:48,2014-01-15 10:55:21,1.49120709665145,48,261,814,1979
13967605,49498,2015-07-13 14:42:05,2015-03-24 19:40:41,0.300801750380517,3,8,8,34
13968000,34531,2015-07-23 19:42:11,2014-07-14 22:07:58,1.02506510020294,14,139,405,223
13968063,8202,2015-07-25 23:01:29,2012-06-14 07:14:11,3.11618588280061,11,27,100,77
13968150,28414,2015-07-29 00:12:36,2014-03-24 13:55:25,1.34158520421106,8,83,233,164
13968150,35230,2015-07-29 00:12:36,2014-07-30 18:34:33,0.984204813546423,16,108,99,275
13968164,25814,2017-05-22 10:13:29,2014-01-15 10:55:21,3.34992034500254,79,1013,2996,3901
13968309,52724,2018-01-13 19:09:15,2015-05-27 08:07:14,2.62454721588026,8,5,22,34
13968650,9847,2015-08-13 18:41:11,2012-08-29 16:23:31,2.94683726534754,2,116,101,174
13969203,865,2015-09-01 09:50:24,2010-09-21 22:04:41,4.93284953703704,2,97,229,127
13969203,25814,2015-09-01 09:50:24,2014-01-15 10:55:21,1.62247916666667,48,284,901,2076
13969204,48497,2019-04-29 19:36:24,2015-03-05 08:34:44,4.1519438102486,5,6,6,25
13969204,25814,2019-04-29 19:36:24,2014-01-15 10:55:21,5.28934750761035,95,1348,4069,4698
13969497,23975,2015-09-11 10:38:11,2013-11-14 10:00:07,1.81445598680873,4,113,109,166
13969497,27285,2015-09-11 10:38:11,2014-02-24 10:36:15,1.53493518518519,22,26,90,111
13969679,25139,2019-04-10 19:12:10,2013-12-20 14:40:08,5.3080518138001,22,182,400,593
13969904,57418,2015-09-23 21:55:10,2015-08-29 04:22:03,0.0704967973110096,1,1,3,6
13970142,15054,2015-10-01 22:16:39,2013-02-11 05:35:30,2.62793217275495,7,484,3094,725
13970442,22166,2015-10-12 08:09:50,2013-09-20 09:28:45,2.0614936897514,1,44,99,60
13970458,120129,2019-04-06 15:57:50,2018-05-05 16:19:12,0.90680866311517,2,65,197,175
13970458,7505,2019-04-06 15:57:50,2012-05-13 12:44:32,6.89214859208524,19,36,102,216
13970510,45066,2015-10-13 17:15:24,2015-01-15 18:03:38,0.736894533231862,4,109,105,205
13970612,28201,2017-07-11 14:55:37,2014-03-18 18:29:34,3.31397650304414,4,3,5,16
13970612,25814,2017-07-11 14:55:37,2014-01-15 10:55:21,3.4874434297311,81,1066,3183,4046
13970681,60673,2017-03-25 09:01:13,2015-10-13 10:25:33,1.44436009639777,1,85,134,126
13970681,27874,2017-03-25 09:01:13,2014-03-10 11:48:03,3.04283326991375,2,223,709,5073
13970730,21312,2015-10-21 19:06:07,2013-08-22 11:00:43,2.16667694063927,1,48,45,193
13970730,54986,2015-10-21 19:06:07,2015-07-09 15:08:06,0.279904902333841,4,2,5,17
13970794,79,2015-10-22 23:49:50,2010-07-22 19:56:07,5.25044466641299,11,693,1326,1510
13970816,45066,2015-10-23 21:26:09,2015-01-15 18:03:38,0.762029141298833,4,117,113,219
13970816,21885,2015-10-23 21:26:09,2013-09-10 23:53:17,2.11889814814815,20,22,32,101
13970893,21733,2015-10-27 15:44:07,2013-09-05 09:18:11,2.14456988838153,12,6,31,49
13971043,37341,2015-11-01 02:30:05,2014-09-23 16:49:29,1.10315943683409,3,1,0,11
13971043,638,2015-11-01 02:30:05,2010-08-17 11:48:58,5.20784078513445,7,170,135,323
13971134,25814,2015-11-03 14:57:54,2014-01-15 10:55:21,1.7929272260274,49,343,1085,2228
13971184,50501,2015-11-05 12:34:16,2015-04-14 16:57:15,0.550184582699138,7,1,7,24
13971395,25814,2015-11-12 04:13:47,2014-01-15 10:55:21,1.81635927194318,49,348,1118,2248
13971395,115,2015-11-12 04:13:47,2010-07-22 22:00:13,5.30550526382547,63,1289,4544,31495
13971395,2891,2015-11-12 04:13:47,2011-05-06 01:53:39,4.51259538305429,93,30,227,447
13971423,2856,2015-11-13 01:00:52,2011-05-03 01:25:23,4.52324102612887,2,296,387,696
13971423,108,2015-11-13 01:00:52,2010-07-22 21:17:19,5.30795957001522,130,249,956,1291
13971547,22247,2017-01-12 09:14:13,2013-09-23 17:01:08,3.29979658168442,1,117,359,515
13971586,37173,2015-11-18 16:49:20,2014-09-18 18:03:43,1.16492697234906,10,5,19,39
13971836,60673,2015-11-28 20:56:16,2015-10-13 10:25:33,0.124487664890918,1,47,63,72
13971836,36921,2015-11-28 20:56:16,2014-09-12 10:51:08,1.21005542871639,6,24,44,47
13971841,8520,2015-11-29 00:07:23,2012-06-28 21:41:11,3.41329185692542,1,274,454,413
13971841,52163,2015-11-29 00:07:23,2015-05-14 21:53:18,0.531761954591578,16,6,32,64
13971866,48519,2015-11-30 14:03:00,2015-03-05 14:46:48,0.725944063926941,7,4,5,27
13971899,28924,2015-12-01 09:25:36,2014-04-07 16:23:45,1.64098525494673,3,3,7,15
13971899,79,2015-12-01 09:25:36,2010-07-22 19:56:07,5.35838942795535,11,713,1383,1552
13971910,79,2015-12-01 16:41:46,2010-07-22 19:56:07,5.35921927321157,11,715,1389,1556
13972112,21679,2015-12-07 20:57:22,2013-09-03 21:22:54,2.25885553018772,2,23,92,65
13972112,4594,2015-12-07 20:57:22,2011-10-24 13:39:26,4.12412087772704,9,17,20,45
13972155,429,2015-12-09 13:51:15,2010-08-02 16:47:43,5.35103411973617,4,113,945,528
13972155,21221,2015-12-09 13:51:15,2013-08-20 02:57:09,2.30398420852359,20,7,19,72
13972166,8520,2015-12-09 18:14:47,2012-06-28 21:41:11,3.44275799086758,1,278,470,422
13972248,35020,2015-12-13 02:40:45,2014-07-24 23:54:00,1.38182410578387,4,5,5,24
13972248,2891,2015-12-13 02:40:45,2011-05-06 01:53:39,4.59734988584475,96,31,237,462
13972320,45346,2015-12-15 01:22:53,2015-01-21 19:12:31,0.888375887874176,13,41,48,103
13972358,15768,2015-12-15 15:07:39,2013-03-04 20:25:05,2.77062893201421,40,170,615,762
13972360,15768,2015-12-29 19:24:28,2013-03-04 20:25:05,2.80947371258245,40,172,621,772
13972388,88484,2017-10-16 04:50:53,2016-12-20 13:19:03,0.812731798579401,14,3,11,51
13972388,27239,2017-10-16 04:50:53,2014-02-22 18:23:27,3.63612525367834,38,209,408,634
13972475,12198,2017-04-03 12:41:52,2012-10-23 21:19:25,4.44285093226788,2,30,25,65
13972541,44978,2016-01-22 09:28:26,2015-01-14 10:05:22,1.02253247082699,12,15,37,74
13972543,63200,2015-12-21 08:50:29,2015-12-01 10:52:34,0.0545622463216641,6,3,12,28
13972615,55694,2017-09-12 07:57:23,2015-07-24 00:51:25,2.13642687721969,8,2,10,32
13972615,32360,2017-09-12 07:57:23,2014-06-12 20:49:25,3.24716127600203,12,18,56,97
13972648,25814,2016-01-07 12:36:41,2014-01-15 10:55:21,1.96800101471334,51,398,1241,2389
13972756,865,2018-09-19 14:08:45,2010-09-21 22:04:41,7.98471093353628,6,510,1479,777
13972756,29909,2018-09-19 14:08:45,2014-05-05 17:34:59,4.36947063673262,10,1,21,32
13972787,43067,2016-01-04 19:11:41,2014-12-17 16:20:46,1.05032518391679,11,85,139,143
13972848,22166,2017-02-03 15:13:32,2013-09-20 09:28:45,3.36709433663115,1,108,207,136
13972848,10793,2017-02-03 15:13:32,2012-10-07 23:34:40,4.32233422120751,28,106,315,448
13972893,64481,2016-01-07 18:54:38,2015-12-29 17:48:47,0.0247828196347032,2,2,6,26
13972893,25070,2016-01-07 18:54:38,2013-12-18 19:24:09,2.05610822552004,15,950,967,1776
13972949,25814,2016-01-08 18:41:08,2014-01-15 10:55:21,1.97143413876205,51,402,1252,2398
13973163,64785,2016-01-14 20:16:55,2016-01-06 23:17:13,0.0215747716894977,3,8,17,21
13973165,51717,2017-01-09 12:49:27,2015-05-07 08:44:21,1.6641649543379,8,7,29,46
13973241,45346,2016-01-20 08:52:12,2015-01-21 19:12:31,0.98512116311517,13,57,60,124
13973390,51035,2016-01-22 12:35:00,2015-04-24 13:09:59,0.734180016489092,7,46,84,78
13973469,1849,2016-01-25 23:36:17,2011-02-02 08:23:07,4.97160039320142,4,146,513,340
13973551,664,2016-01-27 18:55:10,2010-08-19 19:53:32,5.43619032217149,3,560,4638,4237
13973551,1462,2016-01-27 18:55:10,2010-12-16 01:37:35,5.11772751775748,5,2,24,20
13973629,63457,2017-10-30 04:15:43,2015-12-05 15:57:07,1.88976141552511,8,2,19,26
13973629,45346,2017-10-30 04:15:43,2015-01-21 19:12:31,2.76404718417047,15,92,136,189
13973853,65120,2016-02-05 19:27:59,2016-01-12 18:04:21,0.0659125443937088,3,1,3,11
13973853,4968,2016-02-05 19:27:59,2011-11-30 02:06:06,4.1828041920345,22,90,297,296
13973909,43067,2016-02-09 13:54:28,2014-12-17 16:20:46,1.14561206240487,13,107,192,185
13973917,99877,2018-07-09 14:00:50,2017-06-27 15:42:28,1.0333682775241,11,1,4,36
13973917,64540,2018-07-09 14:00:50,2015-12-31 10:11:33,2.5196143138001,13,49,180,281
13973943,8520,2016-02-10 09:24:21,2012-06-28 21:41:11,3.60887208269914,1,295,506,456
13973943,20659,2016-02-10 09:24:21,2013-08-01 12:22:21,2.51883942161339,17,3,47,65
13973992,50650,2016-02-10 18:30:47,2015-04-17 11:17:36,0.803563895230847,4,1,11,14
13973992,4615,2016-02-10 18:30:47,2011-10-26 01:40:53,4.29233238203957,15,3,16,50
13974113,41673,2016-02-15 09:35:24,2014-12-08 12:46:10,1.18388362506342,1,4,7,12
13974172,8520,2016-02-16 21:49:40,2012-06-28 21:41:11,3.62672846905124,1,296,508,457
13974232,4158,2016-02-18 13:54:13,2011-09-07 12:59:04,4.44394054414003,5,34,19,69
13974232,4892,2016-02-18 13:54:13,2011-11-23 06:17:29,4.23648541349569,16,130,519,358
13974233,36393,2017-12-06 16:17:48,2014-08-29 07:54:13,3.27150605657027,5,27,45,64
13974233,4158,2017-12-06 16:17:48,2011-09-07 12:59:04,6.24832331303907,6,45,27,91
13974300,37181,2018-06-23 06:35:20,2014-09-18 22:49:50,3.7536253805175,1,5,2,11
13974300,63271,2018-06-23 06:35:20,2015-12-02 09:19:14,2.55174296042618,2,1,4,8
13974325,66856,2016-02-22 10:59:02,2016-02-09 11:46:44,0.0355256849315069,2,1,2,8
13974325,97,2016-02-22 10:59:02,2010-07-22 20:38:18,5.58040474378488,29,435,1229,929
13974327,13504,2016-02-22 12:23:53,2012-12-12 09:35:09,3.1941566463724,7,48,52,111
13974327,49286,2016-02-22 12:23:53,2015-03-20 12:28:10,0.909580891679351,13,9,30,81
13974372,67695,2017-10-17 16:56:03,2016-02-22 06:28:56,1.64297396626078,3,4,5,20
13974372,55203,2017-10-17 16:56:03,2015-07-14 22:14:32,2.25555844114663,20,343,425,638
13974662,67493,2016-03-02 10:33:44,2016-02-18 12:35:42,0.0353843860984272,1,4,9,10
13974717,2865,2016-03-03 18:02:00,2011-05-03 17:42:05,4.824695427448,11,7,7,50
13974717,14435,2016-03-03 18:02:00,2013-01-21 09:56:18,3.12078710045662,35,446,636,769
13974788,664,2016-04-07 00:17:28,2010-08-19 19:53:32,5.62858434804668,3,565,4719,4266
13974982,865,2016-03-10 10:05:26,2010-09-21 22:04:41,5.46506992009132,2,137,386,195
13975009,26369,2016-03-14 11:34:45,2014-01-30 11:33:27,2.12466000761035,2,1,1,8
13975167,46528,2016-08-09 14:21:34,2015-02-14 22:23:09,1.4737412798072,5,1,11,17
13975255,77586,2017-06-28 16:42:34,2016-07-09 20:44:27,0.955704179350583,5,1,7,21
13975255,115,2017-06-28 16:42:34,2010-07-22 22:00:13,6.92405317732116,121,1975,7953,68463
13975262,115,2016-03-18 03:45:26,2010-07-22 22:00:13,5.65065680492136,73,1429,5220,39678
13975502,30899,2016-03-25 18:56:19,2014-06-02 12:16:31,1.80418531202435,14,5,27,51
13975607,9839,2016-03-30 12:46:41,2012-08-29 11:33:21,3.5802765093861,1,198,311,570
13975607,25814,2016-03-30 12:46:41,2014-01-15 10:55:21,2.20706113647894,51,530,1549,2696
13975610,429,2016-03-30 13:54:06,2010-08-02 16:47:43,5.6551491311517,4,126,1138,637
13975610,26841,2016-03-30 13:54:06,2014-02-12 00:20:54,2.13442389649924,13,21,26,85
13975719,3015,2016-04-03 18:14:17,2011-05-18 15:23:32,4.86881801750381,2,1,3,8
13975815,56904,2016-04-05 23:25:18,2015-08-18 22:40:12,0.624743340943683,1,64,189,138
13975831,46073,2016-04-06 13:07:44,2015-02-05 14:08:27,1.16769270040589,1,12,37,20
13975914,68492,2016-04-08 15:11:16,2016-03-03 14:18:16,0.0959912480974125,1,11,12,15
13976041,51511,2017-09-22 12:59:33,2015-05-03 23:28:19,2.38099549720954,17,61,106,159
13976140,8548,2018-11-13 18:01:35,2012-06-29 23:31:06,6.37060594241502,22,14,178,118
13976140,17975,2018-11-13 18:01:35,2013-05-09 04:06:03,5.50912392186707,25,27,74,113
13976219,4972,2016-04-19 05:15:10,2011-11-30 10:52:43,4.38291942541857,2,222,321,813
13976219,63467,2016-04-19 05:15:10,2015-12-05 20:57:26,0.365330542871639,14,1,12,69
13976258,40073,2016-08-23 18:11:46,2014-11-03 18:13:44,1.7952017376966,18,3,14,69
13976258,4369,2016-08-23 18:11:46,2011-09-29 06:26:51,4.89175212455606,18,41,157,171
13976383,1204,2018-08-01 19:39:40,2010-11-10 19:37:47,7.71986659690512,1,151,646,219
13976455,36022,2016-04-22 12:06:14,2014-08-20 07:06:50,1.66426826484018,5,1,4,17
13976455,6711,2016-04-22 12:06:14,2012-04-03 09:23:08,4.0551048325723,30,161,327,478
13976475,865,2018-04-09 07:56:02,2010-09-21 22:04:41,7.54564564307458,6,404,1127,604
13976475,2543,2018-04-09 07:56:02,2011-04-02 02:06:30,7.02463762049721,37,5,66,129
13976549,66673,2016-04-25 19:55:55,2016-02-05 17:01:04,0.219510749619482,6,9,20,33
13976699,25814,2016-04-28 13:43:23,2014-01-15 10:55:21,2.2838813419584,56,582,1692,2834
13976819,39441,2016-08-05 08:22:39,2014-10-20 12:51:22,1.78373531836631,1,11,24,30
13976819,79,2016-08-05 08:22:39,2010-07-22 19:56:07,6.0411463723998,14,892,1853,2005
13976819,12416,2016-08-05 08:22:39,2012-11-01 17:25:45,3.75170643074581,31,44,223,217
13976822,12416,2016-05-02 16:31:52,2012-11-01 17:25:45,3.49784268772197,18,34,129,129
13976984,43169,2016-05-06 14:44:22,2014-12-19 15:21:27,1.37869656900051,2,8,4,21
13976984,664,2016-05-06 14:44:22,2010-08-19 19:53:32,5.70968575596144,3,567,4749,4278
13977021,72703,2018-12-19 15:48:14,2016-05-06 14:48:41,2.61244206621005,7,1,13,26
13977051,25814,2016-05-10 09:04:06,2014-01-15 10:55:21,2.31896641933029,57,591,1727,2864
13977053,25814,2018-01-11 09:14:17,2014-01-15 10:55:21,3.97994469812278,88,1185,3560,4362
13977080,61681,2016-05-11 12:54:21,2015-11-02 15:45:13,0.517483130390665,5,1,3,16
13977101,664,2016-05-11 18:37:58,2010-08-19 19:53:32,5.72382883054287,3,567,4753,4279
13977140,79,2016-05-11 16:09:39,2010-07-22 19:56:07,5.79751433282598,13,831,1741,1834
13977163,2856,2016-05-12 11:12:04,2011-05-03 01:25:23,5.02919840816844,2,340,459,824
13977163,14435,2016-05-12 11:12:04,2013-01-21 09:56:18,3.3090482623034,37,476,683,819
13977377,64540,2016-05-19 09:23:31,2015-12-31 10:11:33,0.380730530187722,9,37,126,196
13977377,5989,2016-05-19 09:23:31,2012-02-17 10:35:35,4.25465740740741,13,20,65,77
13977505,1608,2016-05-26 11:38:30,2011-01-07 17:43:29,5.38355216260781,54,756,983,2591
13977544,64955,2016-05-25 12:03:39,2016-01-09 18:43:22,0.371842243784881,3,61,153,261
13977544,2891,2016-05-25 12:03:39,2011-05-06 01:53:39,5.0566400304414,111,32,279,529
13977553,73835,2018-01-05 11:33:54,2016-05-24 13:43:40,1.60865721714866,3,99,131,256
13977553,71032,2018-01-05 11:33:54,2016-04-11 20:29:30,1.72295357686454,25,3,42,106
13977607,4968,2016-05-27 11:10:13,2011-11-30 02:06:06,4.48870646245561,23,95,328,313
13977607,40618,2016-05-27 11:10:13,2014-11-14 16:03:25,1.52889421613394,73,13,88,265
13977669,16141,2016-05-31 00:45:22,2013-03-14 02:39:53,3.21279582064942,6,87,65,2309
13977669,9034,2016-05-31 00:45:22,2012-07-22 03:24:15,3.84832784753932,8,3,10,53
13977669,15054,2016-05-31 00:45:22,2013-02-11 05:35:30,3.30287265347539,8,512,3417,768
13978153,22656,2017-11-29 14:23:44,2013-10-05 21:55:38,4.149825152207,4,1,8,18
13978153,80215,2017-11-29 14:23:44,2016-08-04 16:58:55,1.31545817478437,6,125,319,359
13978201,22693,2016-06-16 13:35:04,2013-10-07 15:00:26,2.68339922628108,33,38,106,200
13978315,15054,2016-06-20 22:32:34,2013-02-11 05:35:30,3.35741451040081,8,515,3465,771
13978435,20843,2016-06-24 19:49:36,2013-08-07 13:52:15,2.87054290334855,12,15,34,80
13978435,36886,2016-06-24 19:49:36,2014-09-11 17:28:12,1.77629642313546,24,44,134,189
13978435,1072,2016-06-24 19:49:36,2010-10-22 05:37:08,5.66806024860477,70,301,794,1688
13978457,76611,2016-06-24 10:27:26,2016-06-22 12:29:29,0.00524724124809741,2,1,4,11
13978516,24505,2016-06-27 16:04:35,2013-12-01 13:42:14,2.56602425799087,2,9,28,20
13978516,14291,2016-06-27 16:04:35,2013-01-16 09:54:26,3.44385492770167,5,1,3,16
13978525,9839,2017-03-22 14:51:33,2012-08-29 11:33:21,4.56202092846271,1,286,506,790
13978525,56903,2017-03-22 14:51:33,2015-08-18 22:16:29,1.58613977676306,7,8,24,87
13978533,56903,2017-03-21 23:16:36,2015-08-18 22:16:29,1.58436095256215,7,8,19,83
13978562,63457,2018-02-08 10:06:41,2015-12-05 15:57:07,2.17330587265348,9,3,24,30
13978562,21733,2018-02-08 10:06:41,2013-09-05 09:18:11,4.42201008371385,19,27,112,101
13978611,9880,2016-06-29 19:11:55,2012-08-30 22:22:33,3.82360990613902,61,241,868,684
13978710,56186,2016-07-05 10:21:12,2015-08-04 11:35:54,0.906707191780822,1,16,21,28
13978865,57554,2016-07-11 13:51:42,2015-09-01 13:54:34,0.849309614408929,8,5,7,36
13978865,10476,2016-07-11 13:51:42,2012-09-25 12:37:29,3.78575764205987,68,7,63,257
13978982,23263,2016-07-14 12:25:08,2013-10-24 19:57:50,2.71557705479452,21,82,197,276
13979052,51036,2016-11-23 19:57:23,2015-04-24 13:16:14,1.57405089421613,2,1,3,7
13979052,19056,2016-11-23 19:57:23,2013-06-12 21:32:06,3.44297047818366,4,8,14,35
13979183,934,2016-07-20 13:37:33,2010-10-01 18:58:03,5.79459570015221,9,683,988,1593
13979198,115,2016-07-20 15:42:35,2010-07-22 22:00:13,5.98626782090309,80,1525,5832,47180
13979311,187,2016-07-23 20:20:14,2010-07-23 18:53:58,6.0042737189244,56,1169,2289,10363
13979383,71586,2018-02-21 00:14:35,2016-04-19 19:33:04,1.82587807584982,39,8,80,148
13979449,24978,2016-07-29 20:15:57,2013-12-16 20:33:26,2.6122955035515,7,6,19,33
13979449,25814,2016-07-29 20:15:57,2014-01-15 10:55:21,2.53394330289193,62,680,1980,3085
13979461,10663,2016-07-28 17:51:06,2012-10-02 16:38:14,3.81315233384069,22,31,172,118
13979461,27285,2016-07-28 17:51:06,2014-02-24 10:36:15,2.42411501141552,25,30,101,125
13979475,72697,2016-07-28 20:44:50,2016-05-06 13:31:53,0.225481259512938,1,54,101,114
13979483,63260,2016-07-29 05:52:01,2015-12-02 06:58:22,0.649188831811263,2,22,25,57
13979536,25814,2016-08-01 10:38:16,2014-01-15 10:55:21,2.54106338787418,62,682,1981,3087
13979536,9639,2016-08-01 10:38:16,2012-08-20 08:55:24,3.93923680872653,75,13,73,241
13979545,43524,2016-08-01 16:59:39,2015-01-02 17:45:12,1.57594073439878,2,1,1,7
13979545,10919,2016-08-01 16:59:39,2012-10-11 23:59:35,3.79851610857433,2,56,195,148
13979556,69846,2016-08-01 21:45:10,2016-03-23 17:17:56,0.353933092338914,4,3,3,16
13979556,115,2016-08-01 21:45:10,2010-07-22 22:00:13,6.03147821537291,80,1535,5893,47874
13979604,9820,2018-11-03 18:41:55,2012-08-28 20:14:03,6.18475621511923,15,2,20,52
