question_id,total_score,viewcount,answer_number,comment_number,q_edited,a_edited,wiki
3156,35,4804,4,13,t,f,f
3158,9,803,2,7,t,f,f
3165,34,5727,3,10,t,t,f
3170,13,2733,4,4,t,t,f
3175,13,1491,2,3,f,f,f
3177,10,330,2,0,f,t,f
3184,22,4886,3,8,t,t,f
3186,5,343,1,6,t,f,f
3188,100,1402,13,13,t,t,t
3189,30,2641,1,0,t,t,t
3193,10,933,3,3,t,t,f
3196,27,2303,3,4,t,t,f
3199,14,649,5,1,t,f,f
3206,16,6123,3,3,t,t,f
3210,8,757,1,2,t,f,f
3214,33,5811,4,12,t,t,f
3215,46,5942,8,10,t,t,f
3219,10,1455,2,1,t,f,f
3225,48,6859,9,6,f,t,f
3228,67,530,6,13,t,t,f
3231,14,261,2,0,t,t,f
3249,45,1235,6,4,f,t,f
3251,218,14514,9,7,t,t,t
3263,1,401,1,0,f,f,f
3264,26,5694,2,11,f,f,f
3268,20,1664,5,2,f,f,f
3271,6,9649,2,4,f,t,f
3280,19,1832,3,5,t,t,f
3283,8,569,2,4,t,f,f
3288,15,1716,3,2,t,t,f
3290,21,1042,2,0,t,f,f
3295,-4,1336,1,5,f,f,f
3302,51,16100,13,20,t,t,f
3310,169,9704,11,16,f,t,t
3316,7,631,2,1,t,t,f
3318,12,2686,1,3,f,f,f
3319,2,544,1,0,f,f,f
3322,3,720,1,5,t,t,f
3323,16,4627,2,1,f,f,f
3329,4,1291,2,3,f,f,f
3333,11,566,1,0,f,f,f
3334,325,131514,4,0,t,f,f
3336,119,8651,9,13,t,t,f
3346,8,966,1,3,t,f,f
3349,12,605,3,1,f,t,f
3352,2,1584,3,0,t,t,f
3355,17,4466,6,5,t,t,f
3365,32,2089,2,3,t,t,f
3369,16,1360,2,7,t,t,f
3372,57,13953,5,10,t,f,f
3374,32,479,3,2,f,t,f
3378,13,1974,1,3,t,f,f
3383,38,2548,8,1,f,t,f
3386,12,605,1,5,t,f,f
3391,5,1882,1,1,t,f,f
3392,10,326,3,9,t,f,f
3394,9,870,4,7,f,f,f
3396,5,359,1,4,f,t,f
3402,8,1131,2,7,t,f,f
3408,6,567,1,2,f,f,f
3410,4,216,1,0,t,t,f
3413,11,2800,1,0,t,f,f
3414,53,16555,6,8,t,t,f
3415,42,4731,4,7,f,t,f
3423,6,697,2,3,t,f,f
3427,9,1859,2,2,f,t,f
3428,39,26711,4,4,t,t,f
3435,76,3176,4,3,t,f,f
3440,9,1153,2,6,t,f,f
3446,12,1437,4,5,t,t,f
3448,14,5365,2,3,f,f,f
3453,29,1102,6,1,t,t,f
3456,9,2190,2,0,t,f,f
3462,20,247,3,1,t,f,f
3468,49,2231,5,15,t,t,f
3469,8,4055,1,1,t,f,f
3473,23,2396,6,3,t,t,f
3474,30,433,4,3,t,t,f
3485,11,2963,1,4,t,f,f
3489,15,1920,3,1,t,f,f
3499,13,9771,2,6,t,f,f
3503,10,1449,1,2,f,t,f
3507,11,2720,2,9,f,t,f
3508,12,283,4,1,f,f,f
3515,30,7713,5,4,t,f,f
3522,7,255,2,0,f,f,f
3524,8,439,2,0,f,t,f
3525,6,197,1,0,f,f,f
3529,133,53944,4,9,t,t,f
3530,8,2872,1,0,t,f,f
3533,13,1340,2,5,t,t,f
3538,89,53810,11,11,t,t,f
3540,10,1091,2,8,t,t,f
3542,10,213,1,3,f,f,f
3546,8,543,2,7,t,t,f
3549,7,394,1,0,f,f,f
3552,18,1891,3,12,f,f,f
3554,35,5439,6,3,t,f,f
3556,8,1233,1,2,t,f,f
3558,12,634,4,4,t,f,f
3564,2,455,1,0,t,f,f
3565,7,2036,1,1,f,f,f
3569,13,929,1,0,f,f,f
3571,17,3039,4,4,f,f,f
3574,45,3119,5,0,t,t,t
3576,10,1421,2,1,f,f,f
3580,6,1090,2,2,f,t,f
3584,10,2526,1,2,t,f,f
3586,15,2621,3,8,f,t,f
3588,11,240,2,0,t,f,f
3589,45,4830,7,11,t,t,f
3593,6,923,3,3,t,f,f
3594,6,365,2,1,f,t,f
3598,12,7227,1,5,t,f,f
3604,7,3389,2,2,f,t,f
3605,10,1458,1,1,t,t,f
3612,10,323,1,5,t,f,f
3617,76,5214,8,13,t,t,f
3623,39,9178,2,6,t,t,f
3628,11,17867,4,0,t,f,f
3632,13,372,3,0,f,f,f
3636,6,800,2,1,t,t,f
3640,3,1118,1,5,t,f,f
3642,9,508,2,5,t,t,f
3646,7,159,2,0,f,f,f
3647,8,4374,2,1,t,f,f
3651,145,18468,13,0,t,t,t
3655,16,1336,1,0,t,t,t
3658,33,10308,1,2,t,f,f
3670,18,3549,3,14,t,t,f
3674,29,10993,9,9,t,f,f
3685,20,3086,4,5,f,t,f
3695,7,726,1,0,f,f,f
3696,32,9835,5,0,t,t,t
3697,11,533,2,0,t,f,f
3705,73,3780,2,6,t,f,f
3708,6,1897,1,2,f,f,f
3711,8,320,1,1,t,f,f
3712,34,6445,4,7,t,t,f
3718,50,32437,2,12,t,t,f
3723,9,557,2,4,f,t,f
3726,10,3118,2,2,t,t,f
3729,27,7071,6,13,t,f,f
3730,20,12632,9,13,t,t,f
3733,4,272,1,1,t,t,f
3739,46,11502,3,4,t,t,f
3742,4,1303,2,3,t,f,f
3743,6,1953,2,9,t,t,f
3744,2,195,1,2,t,f,f
3747,7,1680,1,1,f,f,f
3749,43,1770,5,12,t,t,f
3755,62,56008,5,10,t,t,f
3761,64,11382,6,9,t,t,f
3771,2,1797,1,3,f,f,f
3773,6,180,1,0,f,f,f
3774,3,590,1,0,f,f,f
3778,2,655,1,2,t,f,f
3780,4,326,2,2,f,f,f
3784,22,7779,6,5,f,t,f
3786,6,577,2,8,t,f,f
3793,14,2576,2,1,t,t,f
3795,9,746,2,0,f,f,f
3796,41,667,6,6,t,f,f
3800,8,368,2,16,t,f,f
3801,9,899,2,3,t,t,f
3807,41,6079,4,7,t,t,f
3808,29,16863,5,7,t,t,f
3809,3,970,1,0,f,t,f
3816,13,394,2,0,t,f,f
3819,12,215,2,3,t,f,f
3821,50,4721,5,6,t,t,f
3823,9,6028,5,1,t,f,f
3826,10,3315,3,1,t,f,f
3827,5,3141,4,11,t,t,f
3835,11,1111,1,0,t,t,t
3839,7,651,1,3,t,f,f
3850,6,1323,3,10,f,f,f
3854,5,149,2,2,t,t,f
3856,7,1046,1,5,t,f,f
3863,10,598,4,8,t,t,f
3873,5,2729,1,3,t,f,f
3875,60,1349,6,7,t,t,t
3878,16,1539,7,5,t,t,f
3883,-2,273,1,5,t,f,f
3887,32,4128,3,7,t,t,f
3895,8,889,1,1,t,f,f
3903,7,9413,4,1,t,t,f
3906,4,515,1,2,t,f,f
3916,11,1435,2,2,f,t,f
3918,13,5189,3,5,f,t,f
3924,11,2294,1,0,t,f,f
3934,23,8210,1,1,t,t,f
3936,8,922,2,0,t,t,f
3940,26,5900,3,4,t,t,f
3942,18,5598,2,13,t,f,f
3945,34,8814,2,0,f,t,f
3947,5,1393,1,5,f,t,f
3948,5,1735,1,4,t,f,f
3950,14,5196,2,4,t,f,f
3956,12,397,2,4,t,f,f
3958,8,923,4,6,t,t,f
3960,8,598,2,1,f,f,f
3963,20,16528,5,3,t,t,t
3968,19,7281,5,12,t,t,f
3976,36,10093,3,5,t,t,f
3980,11,2040,1,10,t,f,f
3982,16,497,1,0,t,t,f
3986,27,251,3,0,f,t,f
3991,9,1469,2,1,t,f,f
4000,7,539,2,3,t,f,f
4001,8,667,2,8,t,t,f
4004,12,956,2,0,f,t,f
4006,7,417,2,0,f,f,f
4008,5,1663,1,2,f,f,f
4011,41,10393,6,7,t,t,f
4012,6,1175,2,5,t,f,f
4016,17,4680,2,1,t,f,f
4017,5,1221,1,0,t,f,f
4018,15,1145,4,10,t,t,f
4022,39,4198,4,7,f,t,f
4023,16,10626,2,2,t,t,f
4028,9,330,3,8,t,t,f
4035,19,2166,7,10,t,t,f
4037,12,4821,2,6,f,f,f
4039,16,4342,1,5,t,t,f
4045,12,359,2,0,f,f,f
4050,14,198,2,3,t,f,f
4053,16,352,3,1,t,f,f
4057,12,2688,1,6,t,f,f
4062,3,274,2,5,t,t,f
4063,4,2252,3,7,t,f,f
4064,10,1222,3,3,t,t,f
4067,17,1722,3,0,t,f,f
4070,5,508,2,2,t,f,f
4071,32,5236,5,20,t,t,f
4072,12,39397,2,4,t,f,f
4073,33,5662,8,21,t,t,t
4076,106,30765,10,17,t,t,f
4078,2,474,1,1,t,f,f
4084,5,182,1,2,t,f,f
4086,21,10924,5,13,f,f,f
4089,5,360,2,6,f,t,f
4096,19,4186,5,5,t,t,f
4097,9,1400,1,3,f,f,f
4100,15,381,2,0,t,f,f
4106,4,357,1,4,t,f,f
4107,23,10621,2,9,t,t,f
4122,4,1407,1,2,t,f,f
4128,9,1578,1,2,t,f,f
4129,11,17417,2,1,t,f,f
4133,8,5215,2,5,t,t,f
4134,7,1242,1,3,f,f,f
4135,49,6597,3,6,f,t,f
4139,15,2141,2,23,t,t,f
4146,21,1573,4,6,f,t,f
4147,22,22631,1,9,f,t,f
4157,26,58086,5,8,t,t,f
4160,31,7201,2,6,t,t,f
4163,8,490,2,0,f,t,f
4165,9,4335,2,6,t,f,f
4166,17,5460,1,0,t,f,f
4167,6,1325,1,0,t,f,f
4173,3,877,1,3,f,f,f
4180,14,352,2,1,f,f,f
4182,9,338,3,7,t,f,f
4188,9,1681,4,4,f,t,f
4193,5,836,1,2,f,f,f
4195,15,256,3,1,t,f,f
4199,3,1876,1,2,t,t,f
4204,39,1503,6,10,t,t,f
4205,7,2998,2,3,t,t,f
4211,6,728,1,3,t,f,f
4213,26,2219,2,2,t,t,f
4219,3,302,1,1,f,t,f
4220,20,7636,4,6,f,t,f
4222,4,885,1,0,t,f,f
4223,8,1555,1,6,t,f,f
4224,17,1529,1,3,t,f,f
4228,3,130,1,2,t,f,f
4230,26,2846,2,2,t,f,f
4232,40,2995,6,5,t,t,f
4233,5,1654,4,7,t,t,f
4234,26,1831,4,4,t,t,f
4236,79,12293,6,0,t,t,t
4239,12,624,1,0,t,f,f
4243,5,462,1,8,f,f,f
4251,7,559,1,1,t,t,f
4252,9,851,2,4,t,f,f
4257,28,13178,4,4,t,t,f
4258,2,165,1,0,t,f,f
4259,6,254,1,1,t,t,f
4263,8,1377,3,8,t,t,f
4267,12,2061,4,5,t,f,f
4269,19,1989,2,7,t,t,f
4274,24,4510,4,0,t,f,f
4282,28,1865,2,1,f,f,f
4289,22,2916,4,15,t,t,f
4290,12,4423,1,2,t,f,f
4292,14,2019,2,0,t,f,f
4298,16,1291,5,8,t,t,f
4310,5,1222,3,3,t,f,f
4311,8,1299,2,2,t,t,f
4319,12,1541,3,3,f,f,f
4322,18,2955,2,11,t,t,f
4323,15,4204,4,4,t,t,f
4328,3,743,1,4,t,f,f
4340,10,284,3,9,f,f,f
4344,0,223,1,2,t,f,f
4346,41,1496,4,6,t,t,t
4352,4,1136,2,6,t,f,f
4353,10,1413,4,3,f,t,f
4356,10,1221,2,2,t,f,f
4361,35,604,4,0,t,t,f
4363,7,162,2,3,t,f,f
4366,28,948,4,7,t,f,f
4367,9,1025,2,6,f,f,f
4375,7,279,1,2,t,f,f
4376,17,5247,3,2,f,f,f
4378,4,1598,3,1,t,f,f
4379,5,505,2,2,t,f,f
4380,11,222,2,0,f,f,f
4383,7,258,2,1,f,t,f
4395,9,236,1,1,f,f,f
4400,20,2060,5,13,t,t,f
4409,9,308,3,4,t,f,f
4410,5,923,2,2,t,t,f
4414,18,2065,2,5,f,f,f
4416,1,107,1,0,f,f,f
4422,11,363,1,5,t,t,f
4426,3,242,1,0,f,f,f
4427,4,166,2,7,t,t,f
4434,15,3143,2,4,t,t,f
4435,19,422,2,5,t,t,f
4442,5,184,1,1,f,f,f
4445,3,288,1,1,t,f,f
4447,6,311,1,5,t,f,f
4448,19,11527,4,3,t,t,f
4451,1,224,1,0,t,t,f
4452,30,1637,6,16,f,t,f
4460,13,1087,4,3,t,t,f
4464,70,2289,11,14,f,t,t
4466,20,7151,5,3,t,t,f
4467,44,817,4,3,t,f,f
4469,8,2191,3,1,t,f,f
4479,9,601,3,6,t,f,f
4484,98,16454,7,22,t,t,f
4487,10,1256,2,3,t,f,f
4489,22,19450,2,7,f,f,f
4494,8,1447,1,0,t,f,f
4501,17,479,2,0,f,t,f
4502,114,16323,8,13,t,t,f
4515,19,4746,3,1,t,t,f
4516,23,11255,3,9,f,f,f
4519,8,2881,1,3,t,f,f
4522,15,5930,2,3,t,f,f
4526,7,5522,1,2,t,f,f
4528,31,2518,3,3,t,t,f
4535,23,2133,3,6,f,t,f
4536,5,500,1,3,t,f,f
4537,8,187,1,0,f,f,f
4540,18,1584,2,3,t,t,f
4541,16,324,3,3,f,f,f
4544,9,2573,1,1,t,t,f
4549,11,10159,2,4,t,t,f
4551,13,1486,2,0,t,f,f
4552,12,1948,2,3,t,f,f
4555,33,2609,6,2,t,t,f
4560,6,8833,1,14,t,f,f
4566,3,636,2,0,f,f,f
4567,1,734,2,0,t,f,f
4568,94,5389,9,38,t,t,f
4571,5,1544,3,4,t,f,f
4579,25,1965,3,7,t,f,f
4581,3,770,1,0,f,f,f
4583,17,1541,8,6,t,t,f
4585,28,2988,2,2,f,f,f
4588,25,10074,3,4,t,t,f
4591,7,1247,3,6,f,f,f
4594,5,835,2,5,f,f,f
4600,45,11629,6,12,t,t,f
4602,11,232,1,4,t,f,f
4604,14,3226,2,4,f,f,f
4609,14,994,1,3,f,t,f
4611,4,212,2,0,t,f,f
4615,6,417,2,3,t,t,f
4619,21,253,3,1,t,t,f
4620,47,4082,5,3,t,t,f
4630,9,9981,3,2,t,f,f
4635,25,2927,4,7,t,t,f
4637,25,4020,2,0,t,t,f
4639,5,543,2,4,t,f,f
4640,6,343,1,1,t,f,f
4649,5,1037,1,1,t,f,f
4652,38,1452,5,13,t,t,f
4655,7,988,1,0,f,f,f
4661,7,1110,1,1,f,f,f
4663,98,8276,8,15,t,t,f
4670,4,359,3,1,f,f,f
4673,13,9093,2,0,t,f,f
4677,3,475,1,0,f,f,f
4680,4,494,2,0,t,f,f
4681,43,7885,3,2,t,f,f
4683,8,728,2,3,t,f,f
4690,21,9776,2,9,t,t,f
4693,5,2462,2,3,f,f,f
4695,9,1506,1,3,t,f,f
4709,9,597,2,4,f,t,f
4710,6,1216,1,5,t,f,f
4714,20,1301,2,6,t,t,f
4715,6,1278,1,8,t,f,f
4716,8,2045,1,3,t,f,f
4718,6,1273,1,1,f,t,f
4721,8,1003,1,1,f,f,f
4722,12,641,1,0,t,f,f
4725,8,562,2,2,f,f,f
4727,12,1245,2,1,f,f,f
4730,38,4490,7,3,t,t,t
4732,6,1197,2,13,t,t,f
4740,9,1402,2,0,f,f,f
4741,10,2300,1,7,t,f,f
4742,7,437,1,6,t,f,f
4746,15,14086,2,2,t,t,f
4748,8,89816,3,5,t,t,f
4757,8,2090,1,4,f,f,f
4758,14,570,2,1,t,t,f
4768,8,908,1,1,f,f,f
4771,38,5369,9,1,t,t,f
4772,5,823,2,2,t,f,f
4776,12,3867,3,4,f,f,f
4779,9,1892,2,5,t,t,f
4781,5,1822,3,5,f,f,f
4783,17,2100,3,1,f,t,f
4792,4,2952,1,0,f,t,f
4793,8,2045,4,20,f,t,f
4798,5,1373,3,8,t,t,f
4801,7,597,2,5,t,f,f
4802,21,5450,1,6,t,t,f
4816,15,3155,1,3,t,f,f
4820,7,781,1,8,f,f,f
4822,9,6815,2,1,t,t,f
4825,3,568,2,3,t,f,f
4827,4,396,1,4,t,t,f
4828,37,3802,4,14,t,f,f
4829,14,7592,2,1,t,t,f
4830,15,405,3,0,f,f,f
4838,27,1265,4,5,t,t,f
4844,13,6160,3,1,t,f,f
4845,12,4264,3,14,f,t,f
4846,47,15424,3,5,t,f,f
4859,4,1537,2,3,f,f,f
4860,22,2795,3,2,t,t,f
4863,18,2390,4,7,f,f,f
4865,10,6088,6,10,f,t,f
4873,44,10248,5,2,f,t,f
4877,5,694,1,0,f,f,f
4882,60,32582,2,9,t,t,f
4883,19,1348,4,3,t,f,f
4885,1,382,1,2,t,f,f
4891,79,4816,7,14,t,t,f
4900,39,24692,4,19,t,t,f
4901,13,3560,2,2,f,f,f
4906,98,37566,3,14,t,t,f
4913,9,311,1,0,f,t,f
4916,5,1769,1,3,t,f,f
4917,23,8162,5,9,t,t,f
4918,26,2926,1,1,t,t,f
4923,9,468,1,0,t,f,f
4927,39,32982,9,1,f,t,f
4929,8,2597,1,4,f,f,f
4935,11,2187,4,2,t,f,f
4937,13,1032,3,8,t,t,f
4940,2,168,1,3,t,t,f
4941,5,1188,2,6,f,f,f
4943,10,491,1,9,t,t,f
4944,23,7748,2,6,t,t,f
4947,2,1022,3,7,t,f,f
4948,7,433,2,2,t,t,f
4952,6,1484,1,5,t,t,f
4953,7,2035,1,2,t,f,f
4958,89,25082,6,8,t,t,f
4967,5,170,1,2,t,f,f
4970,26,437,4,6,t,t,f
4980,7,297,1,1,f,f,f
4985,12,520,2,2,t,t,f
4986,8,1208,1,0,t,f,f
4987,32,3414,2,1,f,t,f
4991,4,1552,1,0,t,t,f
4995,19,7918,3,6,t,t,f
4997,7,264,1,1,f,t,f
4999,38,3521,6,1,t,f,f
5005,22,242,1,4,f,t,f
5006,11,3359,2,7,t,t,f
5010,8,1057,2,7,f,f,f
5011,4,1058,2,6,t,t,f
5017,19,3455,3,18,f,t,f
5021,11,5604,2,1,f,f,f
5029,16,1688,2,8,t,f,f
5032,5,2635,3,6,t,t,f
5034,5,799,2,4,t,t,f
5035,3,8388,3,0,f,f,f
5036,19,838,4,8,f,f,f
5039,22,2411,3,23,t,t,f
5041,21,5980,2,7,t,t,f
5049,113,16068,10,3,t,t,t
5051,8,997,1,1,f,f,f
5053,13,2168,2,1,f,t,f
5062,10,1207,3,11,t,t,f
5068,54,6329,1,8,f,t,f
5070,4,1598,2,3,t,f,f
5078,10,1519,2,5,f,t,f
5081,1,214,1,1,t,f,f
5083,113,5947,4,0,t,t,t
5084,9,578,1,2,t,f,f
5086,20,1423,3,10,t,t,f
5096,13,4197,4,5,t,f,f
5100,6,678,1,1,t,t,f
5101,29,11462,7,8,t,t,f
5104,6,826,2,6,f,t,f
5105,13,1485,2,2,f,t,f
5112,5,164,1,2,t,f,f
5114,102,96554,11,28,t,t,f
5115,4,408,1,1,f,f,f
5116,8,12612,4,4,t,t,f
5127,3,876,3,2,f,t,f
5130,4,2153,3,5,t,t,f
5132,31,6782,6,18,t,t,f
5141,5,379,1,0,t,f,f
5142,5,1957,4,0,t,f,t
5150,15,1747,2,3,t,f,f
5152,8,864,1,1,t,f,f
5158,5,346,1,1,f,f,f
5159,11,1626,3,1,t,f,f
5162,8,2590,4,3,t,f,f
5163,23,228,4,3,t,f,f
5170,8,1891,4,5,t,t,f
5176,1,475,1,5,t,t,f
5177,30,1133,3,12,t,f,f
5178,8,5168,3,8,t,t,f
5186,40,5008,2,2,t,f,f
5188,9,3002,2,1,t,f,f
5201,5,1709,1,4,t,f,f
5202,2,368,2,4,t,t,f
5204,100,11487,5,16,t,t,f
5207,15,3146,3,5,t,t,f
5213,22,2568,5,4,t,f,f
5221,8,1733,1,1,t,f,f
5226,5,607,1,2,f,t,f
5228,10,645,4,9,f,f,f
5230,5,437,1,7,f,f,f
5235,3,99,1,0,t,f,f
5236,31,2620,3,7,t,t,f
5239,16,1966,1,4,t,f,f
5246,33,1157,3,5,t,t,f
5247,11,135,1,0,t,f,f
5248,5,5271,1,5,t,f,f
5256,13,1247,2,3,f,t,f
5258,5,719,1,0,f,t,f
5259,12,1062,3,3,f,f,f
5262,28,5374,2,11,f,t,f
5265,12,18095,3,15,f,t,f
5272,8,1583,2,7,t,f,f
5275,8,7887,3,4,t,f,f
5276,5,927,2,3,t,f,f
5279,12,5283,4,4,t,t,f
5284,9,3223,1,7,t,t,f
5287,26,26193,4,18,t,t,f
5289,12,890,2,10,t,f,f
5291,4,1025,2,0,t,t,f
5293,15,260,2,1,t,t,f
5294,6,989,2,1,t,t,f
5300,66,9655,3,0,t,t,f
5301,8,544,1,0,t,t,t
5305,5,4445,1,2,t,f,f
5306,6,694,1,3,t,f,f
5312,24,577,4,3,t,f,f
5315,16,5801,3,5,t,t,f
5316,10,3249,2,2,f,t,f
5321,5,1561,2,4,t,t,f
5323,8,238,1,2,f,f,f
5324,4,355,2,7,t,t,f
5329,8,2934,1,3,t,t,f
5330,25,3208,3,8,f,f,f
5332,6,766,2,2,t,f,f
5335,13,1788,1,0,t,f,f
5337,4,3648,2,5,t,f,f
5338,9,1812,4,9,t,t,f
5341,13,1425,3,1,f,f,f
5351,2,651,2,0,t,f,f
5353,4,843,3,2,f,f,f
5355,18,9353,5,12,t,t,f
5357,25,6955,3,4,t,t,f
5360,29,7362,2,3,f,t,f
5363,10,1029,1,1,t,t,f
5365,7,365,2,2,t,f,f
5368,7,1611,1,2,t,t,f
5370,2,746,2,7,t,f,f
5373,7,982,2,0,t,f,f
5378,4,677,2,0,t,t,f
5379,4,682,1,1,f,f,f
5383,5,995,1,0,t,f,f
5385,8,2903,2,3,t,t,f
5389,7,113,1,2,f,f,f
5391,11,903,1,1,t,f,f
5394,13,3214,2,11,t,t,f
5395,29,4748,6,2,t,f,f
5401,10,1591,2,7,t,f,f
5405,30,13633,4,11,t,t,f
5421,7,168,1,0,t,f,f
5423,4,430,2,4,t,f,f
5424,14,929,2,4,t,t,f
5426,55,27485,6,12,t,t,f
5437,11,1638,4,6,t,t,f
5438,14,427,1,6,t,f,f
5441,7,143,1,1,f,f,f
5445,3,292,1,9,f,f,f
5451,49,30975,5,2,t,t,f
5452,8,1308,1,2,t,f,f
5453,3,425,1,5,t,f,f
5457,41,41934,3,2,t,t,f
5461,8,2373,1,1,t,f,f
5462,44,1512,6,4,t,f,f
5463,22,759,3,9,t,f,f
5464,10,2034,1,3,t,t,f
5466,9,2651,1,1,f,t,f
5467,8,564,1,0,f,t,f
5471,5,792,2,2,t,f,f
5472,34,1674,2,0,t,f,f
5476,7,1031,1,0,t,f,f
5478,8,1316,2,3,t,f,f
5482,13,2602,3,4,t,t,f
5483,8,1422,2,0,t,t,f
5487,35,4105,7,3,f,t,f
5495,13,1549,5,5,f,t,f
5503,4,643,2,4,f,t,f
5506,30,6511,2,3,t,t,f
5509,3,847,2,0,f,f,f
5512,10,363,3,1,t,t,f
5517,2,155,1,2,t,t,f
5519,10,773,4,8,f,t,f
5521,8,802,3,0,t,t,f
5525,3,1622,1,7,t,f,f
5528,29,4248,6,5,t,t,f
5536,7,1067,1,5,t,t,f
5537,6,338,1,1,f,f,f
5540,40,17003,3,4,t,f,f
5543,8,1235,1,3,t,t,f
5545,31,4632,7,12,t,t,f
5548,13,2086,2,0,t,t,f
5555,18,687,1,3,f,f,f
5556,9,233,1,2,f,f,f
5560,8,1730,3,2,t,f,f
5565,4,819,1,0,t,f,f
5568,12,12282,2,2,t,t,f
5570,9,1089,2,4,t,f,f
5574,17,4640,3,11,f,f,f
5579,28,3284,3,2,t,f,f
5583,67,28244,5,8,t,f,f
5584,2,572,1,0,t,f,f
5590,11,580,2,2,t,f,f
5591,10,2098,1,5,t,f,f
5594,5,141,1,0,f,f,f
5596,3,2548,2,1,t,t,f
5597,4,171,1,0,t,f,f
5602,8,1253,2,5,f,t,f
5608,9,396,1,2,t,f,f
5613,17,33441,1,0,t,f,f
5615,9,878,1,2,t,f,f
5617,8,472,1,4,t,f,f
5618,5,4623,1,7,f,t,f
5620,4,1079,1,4,t,f,f
5621,9,2826,2,0,f,f,f
5622,5,283,1,10,t,f,f
5625,8,1622,3,3,t,f,f
5628,8,1061,2,4,t,f,f
5631,45,22315,7,4,t,t,f
5638,11,367,1,3,t,t,f
5640,12,5192,2,9,t,f,f
5646,9,2949,2,5,t,f,f
5648,8,2796,3,2,t,t,f
5651,6,1049,1,8,t,f,f
5652,60,8316,6,6,t,t,f
5656,11,1982,2,1,f,f,f
5657,30,14770,3,12,t,t,f
5668,11,1114,3,5,f,t,f
5674,12,2529,2,1,t,t,f
5675,10,2160,1,0,t,f,f
5678,7,648,2,0,t,f,f
5683,14,12345,2,9,t,t,f
5686,62,10103,7,0,t,t,f
5689,3,892,1,0,f,f,f
5691,-1,154,1,0,t,f,f
5694,11,2786,2,2,t,f,f
5700,4,1514,2,6,t,t,f
5701,266,160178,6,22,t,t,f
5709,21,794,4,11,t,f,f
5713,15,1547,4,2,t,f,f
5718,54,13149,8,7,t,t,f
5720,33,1746,4,12,f,t,f
5721,11,3455,5,7,t,t,f
5722,21,4723,5,3,t,t,f
5734,2,331,1,0,t,f,f
5736,3,251,1,0,t,f,f
5743,5,457,1,0,f,f,f
5744,5,1732,2,1,t,f,f
5747,32,3699,5,2,t,t,t
5750,4,2337,2,3,t,f,f
5759,16,1228,3,3,f,f,f
5761,100,24629,13,16,t,t,f
5762,5,989,2,1,f,f,f
5763,21,1739,2,5,f,t,f
5770,11,4332,2,2,t,f,f
5780,5,611,1,2,f,t,f
5781,6,1275,1,4,t,f,f
5782,29,5145,2,20,t,f,f
5783,65,70463,6,11,t,t,f
5785,11,960,2,0,t,f,f
5786,13,1767,4,4,t,f,f
5795,20,946,3,38,t,t,f
5797,17,3179,2,3,f,f,f
5799,13,1168,1,3,t,t,f
5803,4,305,1,2,t,f,f
5807,25,1827,2,0,t,t,f
5808,10,2286,1,2,t,f,f
5810,8,1193,2,0,f,f,f
5815,4,983,1,1,t,f,f
5817,12,1241,1,3,t,f,f
5819,9,316,1,0,f,f,f
5821,91,109831,7,17,f,t,f
5826,2,174,1,8,t,f,f
5827,5,970,2,1,t,t,f
5828,2,523,2,5,t,t,f
5832,5,1471,1,2,f,f,f
5835,16,1419,2,7,f,t,f
5836,20,762,2,2,t,f,f
5838,16,3809,3,3,t,f,f
5839,55,19278,7,4,t,t,f
5842,23,541,1,3,t,f,f
5843,22,2885,4,9,t,f,f
5845,21,2294,2,13,t,f,f
5848,4,505,1,3,f,f,f
5849,5,585,1,0,t,f,f
5851,19,2668,3,14,t,t,f
5855,24,1410,1,4,t,f,f
5857,22,17044,5,15,t,t,f
5858,54,6476,10,4,t,t,f
5862,5,1059,1,2,t,t,f
5863,6,5041,2,3,t,t,f
5866,6,384,1,0,t,t,f
5870,2,387,1,1,f,f,f
5873,79,9403,14,16,t,t,f
5880,17,3105,5,4,t,t,f
5881,4,281,1,3,t,f,f
5888,13,7652,1,6,t,t,f
5889,10,3115,1,6,t,t,f
5892,10,343,2,2,f,f,f
5893,83,35635,4,11,t,t,f
5899,8,201,1,0,f,f,f
5902,5,918,2,0,t,f,f
5905,2,854,1,11,t,f,f
5907,15,1533,4,3,t,f,f
5912,11,1168,1,3,t,t,f
5914,1,173,1,3,t,f,f
5918,29,879,4,6,f,f,t
5922,13,1415,2,2,t,f,f
5927,2,789,1,0,t,f,f
5932,22,4033,7,4,f,t,f
5933,3,290,1,1,f,f,f
5939,3,6265,3,1,f,f,f
5950,8,150,2,1,t,f,f
5953,3,1017,1,5,f,f,f
5955,8,303,2,1,f,t,f
5960,1,130,1,0,f,f,f
5962,43,70753,4,5,t,t,f
5964,30,12371,1,14,t,t,f
5968,20,603,6,8,f,t,t
5972,25,2235,2,0,f,f,f
5975,7,699,1,2,t,t,f
5978,15,1993,3,7,t,f,f
5983,34,6478,5,9,t,t,f
5986,3,2330,2,10,t,f,f
5988,6,12658,4,9,t,t,f
5990,12,432,4,1,t,t,f
5993,7,1219,2,6,f,f,f
5999,28,6624,6,3,t,t,f
6002,3,254,1,1,f,f,f
6008,1,748,1,1,t,f,f
6009,26,15368,5,8,t,t,f
6010,15,3500,3,5,t,t,f
6013,14,1502,4,4,t,t,f
6015,15,1010,2,2,t,f,f
6019,27,5658,2,4,t,f,f
